Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[440]    0.0    0.00    0.00       2         std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_Vector_impl::_Vector_impl() [440]
                0.00    0.00       2/2           std::allocator<_loop_spec_thread>::allocator() [434]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::~_Vector_base() [443]
[441]    0.0    0.00    0.00       2         std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_Vector_impl::~_Vector_impl() [441]
                0.00    0.00       2/2           std::allocator<_loop_spec_thread>::~allocator() [435]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::vector() [453]
[442]    0.0    0.00    0.00       2         std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_Vector_base() [442]
                0.00    0.00       2/2           std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_Vector_impl::_Vector_impl() [440]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::~vector() [454]
[443]    0.0    0.00    0.00       2         std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::~_Vector_base() [443]
                0.00    0.00       2/18          std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_M_deallocate(_loop_spec_thread*, unsigned int) [360]
                0.00    0.00       2/2           std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_Vector_impl::~_Vector_impl() [441]
-----------------------------------------------
                0.00    0.00       2/2           loop_speculator::_cancel_spec_threads_and_reset_logs(std::vector<int, std::allocator<int> >) [16]
[444]    0.0    0.00    0.00       2         std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::_Rb_tree_iterator() [444]
-----------------------------------------------
                0.00    0.00       2/2           void* (**std::uninitialized_copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [473]
[445]    0.0    0.00    0.00       2         void* (**std::__uninitialized_copy<true>::uninitialized_copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [445]
                0.00    0.00       2/2           void* (**std::copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [476]
-----------------------------------------------
                0.00    0.00       2/2           loop_speculator::_cancel_spec_threads_and_reset_logs(std::vector<int, std::allocator<int> >) [16]
[446]    0.0    0.00    0.00       2         std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::clear() [446]
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::clear() [460]
-----------------------------------------------
                0.00    0.00       2/2           loop_speculator::loop_speculator() [425]
[447]    0.0    0.00    0.00       2         std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::map() [447]
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree() [462]
-----------------------------------------------
                0.00    0.00       2/2           loop_speculator::~loop_speculator() [21]
[448]    0.0    0.00    0.00       2         std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::~map() [448]
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::~_Rb_tree() [463]
-----------------------------------------------
                0.00    0.00       2/2           loop_speculator::_cancel_spec_threads_and_reset_logs(std::vector<int, std::allocator<int> >) [16]
[449]    0.0    0.00    0.00       2         std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::begin() [449]
                0.00    0.00       2/206         std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::begin() [336]
-----------------------------------------------
                0.00    0.00       2/2           loop_speculator::loop_speculator() [425]
[450]    0.0    0.00    0.00       2         std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::map() [450]
                0.00    0.00       2/2           std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree() [470]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::clear() [452]
[451]    0.0    0.00    0.00       2         std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_M_erase_at_end(_loop_spec_thread*) [451]
                0.00    0.00       2/462         std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_M_get_Tp_allocator() [256]
                0.00    0.00       2/19          void std::_Destroy<_loop_spec_thread*, _loop_spec_thread>(_loop_spec_thread*, _loop_spec_thread*, std::allocator<_loop_spec_thread>&) [359]
-----------------------------------------------
                0.00    0.00       2/2           loop_speculator::_cancel_spec_threads_and_reset_logs(std::vector<int, std::allocator<int> >) [16]
[452]    0.0    0.00    0.00       2         std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::clear() [452]
                0.00    0.00       2/2           std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_M_erase_at_end(_loop_spec_thread*) [451]
-----------------------------------------------
                0.00    0.00       2/2           loop_speculator::loop_speculator() [425]
[453]    0.0    0.00    0.00       2         std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::vector() [453]
                0.00    0.00       2/2           std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_Vector_base() [442]
-----------------------------------------------
                0.00    0.00       2/2           loop_speculator::~loop_speculator() [21]
[454]    0.0    0.00    0.00       2         std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::~vector() [454]
                0.00    0.00       2/462         std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_M_get_Tp_allocator() [256]
                0.00    0.00       2/19          void std::_Destroy<_loop_spec_thread*, _loop_spec_thread>(_loop_spec_thread*, _loop_spec_thread*, std::allocator<_loop_spec_thread>&) [359]
                0.00    0.00       2/2           std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::~_Vector_base() [443]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::clear() [460]
[455]    0.0    0.00    0.00       2         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_leftmost() [455]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::clear() [460]
[456]    0.0    0.00    0.00       2         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_rightmost() [456]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree_impl<std::less<void*>, false>::_Rb_tree_impl() [458]
[457]    0.0    0.00    0.00       2         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree_impl<std::less<void*>, false>::_M_initialize() [457]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree() [462]
[458]    0.0    0.00    0.00       2         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree_impl<std::less<void*>, false>::_Rb_tree_impl() [458]
                0.00    0.00       2/2           std::allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::allocator() [436]
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree_impl<std::less<void*>, false>::_M_initialize() [457]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::~_Rb_tree() [463]
[459]    0.0    0.00    0.00       2         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree_impl<std::less<void*>, false>::~_Rb_tree_impl() [459]
                0.00    0.00       2/2           std::allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::~allocator() [437]
-----------------------------------------------
                0.00    0.00       2/2           std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::clear() [446]
[460]    0.0    0.00    0.00       2         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::clear() [460]
                0.00    0.00       4/1746        std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_end() [143]
                0.00    0.00       2/1463        std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_begin() [149]
                0.00    0.00       2/4           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_erase(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*) [413]
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_leftmost() [455]
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_root() [461]
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_rightmost() [456]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::clear() [460]
[461]    0.0    0.00    0.00       2         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_root() [461]
-----------------------------------------------
                0.00    0.00       2/2           std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::map() [447]
[462]    0.0    0.00    0.00       2         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree() [462]
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree_impl<std::less<void*>, false>::_Rb_tree_impl() [458]
-----------------------------------------------
                0.00    0.00       2/2           std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::~map() [448]
[463]    0.0    0.00    0.00       2         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::~_Rb_tree() [463]
                0.00    0.00       2/1463        std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_begin() [149]
                0.00    0.00       2/4           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_erase(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*) [413]
                0.00    0.00       2/2           std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree_impl<std::less<void*>, false>::~_Rb_tree_impl() [459]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::clear() [19]
[464]    0.0    0.00    0.00       2         std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_leftmost() [464]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::clear() [19]
[465]    0.0    0.00    0.00       2         std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_rightmost() [465]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree_impl<std::less<unsigned long>, false>::_Rb_tree_impl() [467]
[466]    0.0    0.00    0.00       2         std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree_impl<std::less<unsigned long>, false>::_M_initialize() [466]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree() [470]
[467]    0.0    0.00    0.00       2         std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree_impl<std::less<unsigned long>, false>::_Rb_tree_impl() [467]
                0.00    0.00       2/2           std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, int> > >::allocator() [438]
                0.00    0.00       2/2           std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree_impl<std::less<unsigned long>, false>::_M_initialize() [466]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::~_Rb_tree() [20]
[468]    0.0    0.00    0.00       2         std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree_impl<std::less<unsigned long>, false>::~_Rb_tree_impl() [468]
                0.00    0.00       2/2           std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, int> > >::~allocator() [439]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::clear() [19]
[469]    0.0    0.00    0.00       2         std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_root() [469]
-----------------------------------------------
                0.00    0.00       2/2           std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::map() [450]
[470]    0.0    0.00    0.00       2         std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree() [470]
                0.00    0.00       2/2           std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree_impl<std::less<unsigned long>, false>::_Rb_tree_impl() [467]
-----------------------------------------------
                0.00    0.00       2/2           void* (**std::__copy_move_a2<false, void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [472]
[471]    0.0    0.00    0.00       2         void* (**std::__copy_move_a<false, void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [471]
                0.00    0.00       2/6           void* (**std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<void* (*)(void*)>(void* (* const*)(void*), void* (* const*)(void*), void* (**)(void*)))(void*) [383]
-----------------------------------------------
                0.00    0.00       2/2           void* (**std::copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [476]
[472]    0.0    0.00    0.00       2         void* (**std::__copy_move_a2<false, void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [472]
                0.00    0.00       6/10          std::_Niter_base<void* (**)(void*)>::iterator_type std::__niter_base<void* (**)(void*)>(void* (**)(void*)) [369]
                0.00    0.00       2/2           void* (**std::__copy_move_a<false, void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [471]
-----------------------------------------------
                0.00    0.00       2/2           void* (**std::__uninitialized_copy_a<void* (**)(void*), void* (**)(void*), void* (*)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)>&))(void*) [474]
[473]    0.0    0.00    0.00       2         void* (**std::uninitialized_copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [473]
                0.00    0.00       2/2           void* (**std::__uninitialized_copy<true>::uninitialized_copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [445]
-----------------------------------------------
                0.00    0.00       2/2           void* (**std::__uninitialized_move_a<void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)> >(void* (**)(void*), void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)>&))(void*) [475]
[474]    0.0    0.00    0.00       2         void* (**std::__uninitialized_copy_a<void* (**)(void*), void* (**)(void*), void* (*)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)>&))(void*) [474]
                0.00    0.00       2/2           void* (**std::uninitialized_copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [473]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >, void* (* const&)(void*)) [485]
[475]    0.0    0.00    0.00       2         void* (**std::__uninitialized_move_a<void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)> >(void* (**)(void*), void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)>&))(void*) [475]
                0.00    0.00       2/2           void* (**std::__uninitialized_copy_a<void* (**)(void*), void* (**)(void*), void* (*)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)>&))(void*) [474]
-----------------------------------------------
                0.00    0.00       2/2           void* (**std::__uninitialized_copy<true>::uninitialized_copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [445]
[476]    0.0    0.00    0.00       2         void* (**std::copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [476]
                0.00    0.00       4/4           std::_Miter_base<void* (**)(void*)>::iterator_type std::__miter_base<void* (**)(void*)>(void* (**)(void*)) [415]
                0.00    0.00       2/2           void* (**std::__copy_move_a2<false, void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [472]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [677]
[477]    0.0    0.00    0.00       1         global constructors keyed to my_difftime(timeval*, timeval*) [477]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [478]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to my_difftime(timeval*, timeval*) [477]
[478]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [478]
                0.00    0.00       2/2           loop_speculator::loop_speculator() [425]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<void* (*)(void*)>::allocator() [482]
[479]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<void* (*)(void*)>::new_allocator() [479]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >, void* (* const&)(void*)) [485]
[480]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >::difference_type __gnu_cxx::operator-<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >(__gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > > const&, __gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > > const&) [480]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >::base() const [398]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >, void* (* const&)(void*)) [485]
[481]    0.0    0.00    0.00       1         std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_check_len(unsigned int, char const*) const [481]
                0.00    0.00       4/32          std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::size() const [353]
                0.00    0.00       2/2           std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::max_size() const [433]
                0.00    0.00       1/1827        unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [112]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_Vector_impl::_Vector_impl() [483]
[482]    0.0    0.00    0.00       1         std::allocator<void* (*)(void*)>::allocator() [482]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<void* (*)(void*)>::new_allocator() [479]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_Vector_base() [484]
[483]    0.0    0.00    0.00       1         std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_Vector_impl::_Vector_impl() [483]
                0.00    0.00       1/1           std::allocator<void* (*)(void*)>::allocator() [482]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::vector() [488]
[484]    0.0    0.00    0.00       1         std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_Vector_base() [484]
                0.00    0.00       1/1           std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_Vector_impl::_Vector_impl() [483]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::push_back(void* (* const&)(void*)) [410]
[485]    0.0    0.00    0.00       1         std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >, void* (* const&)(void*)) [485]
                0.00    0.00       3/15          std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_get_Tp_allocator() [365]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >::base() const [398]
                0.00    0.00       2/2           void* (**std::__uninitialized_move_a<void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)> >(void* (**)(void*), void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)>&))(void*) [475]
                0.00    0.00       1/1           std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_check_len(unsigned int, char const*) const [481]
                0.00    0.00       1/1           std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::begin() [487]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >::difference_type __gnu_cxx::operator-<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >(__gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > > const&, __gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > > const&) [480]
                0.00    0.00       1/5           std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_allocate(unsigned int) [389]
                0.00    0.00       1/4           __gnu_cxx::new_allocator<void* (*)(void*)>::construct(void* (**)(void*), void* (* const&)(void*)) [395]
                0.00    0.00       1/9           void std::_Destroy<void* (**)(void*), void* (*)(void*)>(void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)>&) [372]
