Reading Profile files in profile.*

NODE 0;CONTEXT 0;THREAD 0:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.0        0.025        0.126           3           9         42 std::vector<int, std::allocator<int> >::~vector() 
  0.0         0.03        0.121           3          12         40 void** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**) 
  0.0        0.005        0.114           1           1        114 std::pair<void*, _data_access_log>::~pair() 
  0.0        0.012        0.091           3           3         30 std::set<int, std::less<int>, std::allocator<int> >::set(std::set<int, std::less<int>, std::allocator<int> > const&) 
  0.0        0.035        0.091           2          14         46 std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const 
  0.0         0.03        0.089           2          14         44 std::vector<void*, std::allocator<void*> >::_M_check_len(unsigned int, char const*) const 
  0.0        0.053        0.082          15          15          5 std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) 
  0.0        0.053        0.081          15          15          5 std::_Niter_base<void**>::iterator_type std::__niter_base<void**>(void**) 
  0.0        0.018        0.081           3           6         27 std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned int, std::allocator<int> const&) 
  0.0        0.013         0.08           3           3         27 std::set<int, std::less<int>, std::allocator<int> >::~set() 
  0.0        0.024        0.079           3           9         26 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree(std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> > const&) 
  0.0        0.018        0.078           3           6         26 std::_Vector_base<void*, std::allocator<void*> >::_Vector_base(unsigned int, std::allocator<void*> const&) 
  0.0         0.01        0.075           1           3         75 _data_access_log::_data_access_log() 
  0.0        0.024        0.067           3           9         22 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree() 
  0.0        0.005        0.067           1           1         67 std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::find(void* const&) 
  0.0        0.018        0.066           3           6         22 std::_Vector_base<int, std::allocator<int> >::~_Vector_base() 
  0.0        0.066        0.066          35           0          2 std::less<unsigned long>::operator()(unsigned long const&, unsigned long const&) const 
  0.0        0.065        0.065          35           0          2 std::_Select1st<std::pair<unsigned long const, int> >::operator()(std::pair<unsigned long const, int> const&) const 
  0.0        0.019        0.065           3           6         22 std::_Vector_base<void*, std::allocator<void*> >::~_Vector_base() 
  0.0        0.016        0.062           1           6         62 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::find(void* const&) 
  0.0        0.008        0.062           1           3         62 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, void* const&) 
  0.0        0.025        0.061           6           6         10 std::_Niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) 
  0.0        0.023        0.058           6           6         10 std::_Niter_base<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > > >(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >) 
  0.0        0.027        0.057           5           5         11 void std::_Destroy<void**, void*>(void**, void**, std::allocator<void*>&) 
  0.0        0.055        0.055          30           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_value(std::_Rb_tree_node<std::pair<unsigned long const, int> > const*) 
  0.0        0.021        0.051           5           5         10 std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) 
  0.0        0.022        0.051           5           5         10 std::_Vector_base<void*, std::allocator<void*> >::_M_allocate(unsigned int) 
  0.0        0.011         0.05           1           4         50 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_create_node(void* const&) 
  0.0         0.02        0.049           5           5         10 void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) 
  0.0        0.028        0.047           5          10          9 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_key(std::_Rb_tree_node_base const*) 
  0.0        0.031        0.046           8           8          6 std::_Miter_base<int*>::iterator_type std::__miter_base<int*>(int*) 
  0.0        0.029        0.046           8           8          6 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::end() 
  0.0        0.044        0.044          23           0          2 std::_Iter_base<int*, false>::_S_base(int*) 
  0.0         0.03        0.044           8           8          6 std::_Miter_base<void**>::iterator_type std::__miter_base<void**>(void**) 
  0.0        0.019        0.043           3           6         14 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl(std::less<int> const&, std::allocator<std::_Rb_tree_node<int> > const&) 
  0.0        0.042        0.042          23           0          2 std::_Iter_base<void**, false>::_S_base(void**) 
  0.0        0.023        0.039           4           8         10 std::vector<int, std::allocator<int> >::max_size() const 
  0.0        0.024        0.039           4           8         10 std::vector<void*, std::allocator<void*> >::max_size() const 
  0.0        0.026        0.037           6           6          6 std::_Miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) 
  0.0        0.037        0.037          20           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_left(std::_Rb_tree_node_base*) 
  0.0        0.025        0.036           6           6          6 std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) 
  0.0        0.023        0.035           6           6          6 std::_Iter_base<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, true>::_S_base(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >) 
  0.0        0.023        0.034           6           6          6 std::_Miter_base<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > > >(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >) 
  0.0        0.013        0.033           3           3         11 std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) 
  0.0        0.013        0.031           3           3         10 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::~_Rb_tree_impl() 
  0.0        0.019         0.03           5           5          6 __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) 
  0.0        0.012         0.03           3           3         10 std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() 
  0.0        0.013         0.03           3           3         10 std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::end() 
  0.0         0.02         0.03           5           5          6 void std::_Destroy<void**>(void**, void**) 
  0.0         0.02        0.029           5           5          6 __gnu_cxx::new_allocator<void*>::allocate(unsigned int, void const*) 
  0.0        0.011        0.029           1           4         29 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*, std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*, void* const&) 
  0.0        0.012        0.029           3           3         10 std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::_Vector_impl(std::allocator<void*> const&) 
  0.0        0.011        0.029           3           3         10 std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::~_Vector_impl() 
