Reading Profile files in profile.*

NODE 0;CONTEXT 0;THREAD 0:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.0        0.432        0.432         217           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_begin() 
  0.0        0.425        0.425         216           0          2 __gnu_cxx::__normal_iterator<_loop_spec_thread*, std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> > >::__normal_iterator(_loop_spec_thread* const&) 
  0.0        0.055        0.416           2           2        208 void** std::__uninitialized_copy<true>::uninitialized_copy<void**, void**>(void**, void**, void**) 
  0.0        0.055        0.408           2           2        204 void* (**std::__uninitialized_copy<true>::uninitialized_copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) 
  0.0        0.396        0.396         217           0          2 __gnu_cxx::new_allocator<void*>::~new_allocator() 
  0.0        0.392        0.392         200           0          2 std::_Iter_base<_loop_spec_thread*, false>::_S_base(_loop_spec_thread*) 
  0.0        0.151         0.39           2           8        195 int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) 
  0.0        0.079        0.389           3           9        130 std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::~vector() 
  0.0        0.031        0.383           7           7         55 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_clone_node(std::_Rb_tree_node<void*> const*) 
  0.0        0.101        0.361           2           6        180 void** std::copy<void**, void**>(void**, void**, void**) 
  0.0        0.092        0.353           2           6        176 void* (**std::copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) 
  0.0        0.082        0.352           7          28         50 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_create_node(void* const&) 
  0.0        0.196         0.34           2           6        170 std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::empty() const 
  0.0        0.028        0.315           2           8        158 loop_speculator::commit() 
  0.0        0.112        0.263           2           8        132 void* (**std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<void* (* const*)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >, void* (**)(void*)>(__gnu_cxx::__normal_iterator<void* (* const*)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >, __gnu_cxx::__normal_iterator<void* (* const*)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >, void* (**)(void*)))(void*) 
  0.0        0.104         0.26           2           8        130 void** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**) 
  0.0        0.075        0.256           3           6         85 std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::~_Vector_base() 
  0.0        0.186         0.25          16          32         16 std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::max_size() const 
  0.0        0.242        0.242         110           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::empty() const 
  0.0        0.238        0.238         108           0          2 std::pair<unsigned long, int>::pair(unsigned long const&, int const&) 
  0.0        0.235        0.235         118           0          2 __gnu_cxx::new_allocator<std::pair<unsigned long const, int> >::new_allocator() 
  0.0        0.231        0.231         118           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_get_Node_allocator() const 
  0.0        0.119         0.23           1           7        230 std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_check_len(unsigned int, char const*) const 
  0.0        0.047        0.229           1           1        229 std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::map() 
  0.0        0.228        0.228         118           0          2 __gnu_cxx::new_allocator<std::pair<unsigned long const, int> >::~new_allocator() 
  0.0        0.225        0.225         115           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_value(std::_Rb_tree_node_base const*) 
  0.0        0.224        0.224         108           0          2 std::pair<unsigned long const, int>::pair<unsigned long, int>(std::pair<unsigned long, int> const&) 
  0.0        0.104        0.215           1           7        215 std::vector<void*, std::allocator<void*> >::_M_check_len(unsigned int, char const*) const 
  0.0        0.038        0.214           1           1        214 std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::map() 
  0.0        0.101        0.212           2           4        106 std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned int, std::allocator<int> const&) 
  0.0        0.211        0.211         107           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<void*> >::deallocate(std::_Rb_tree_node<void*>*, unsigned int) 
  0.0        0.211        0.211         115           0          2 __gnu_cxx::new_allocator<void*>::new_allocator() 
  0.0        0.049        0.209           2           2        104 std::vector<int, std::allocator<int> >::vector() 
  0.0        0.208        0.208         108           0          2 std::pair<std::_Rb_tree_iterator<std::pair<unsigned long const, int> >, bool>::pair(std::_Rb_tree_iterator<std::pair<unsigned long const, int> > const&, bool const&) 
  0.0        0.207        0.207         108           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long const, int> > >::max_size() const 
  0.0        0.207        0.207         103           0          2 __gnu_cxx::new_allocator<void*>::deallocate(void**, unsigned int) 
  0.0        0.205        0.205         107           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.203        0.203         109           0          2 std::_Vector_base<void*, std::allocator<void*> >::_M_get_Tp_allocator() 
  0.0        0.201        0.201         100           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::deallocate(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*, unsigned int) 
  0.0        0.198        0.198         107           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_left(std::_Rb_tree_node_base*) 
  0.0        0.198        0.198         106           0          2 std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() 
  0.0        0.198        0.198         104           0          2 void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) 
  0.0        0.104        0.195           2           8         98 void** std::__copy_move_a2<false, void**, void**>(void**, void**, void**) 
  0.0        0.194        0.194         107           0          2 __gnu_cxx::new_allocator<void*>::destroy(void**) 
  0.0        0.106        0.193           2           8         96 void* (**std::__copy_move_a2<false, void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) 
  0.0        0.191        0.191         104           0          2 __gnu_cxx::new_allocator<int>::~new_allocator() 
  0.0        0.058        0.191           2           4         96 std::_Vector_base<void*, std::allocator<void*> >::_Vector_base(unsigned int, std::allocator<void*> const&) 
  0.0         0.19         0.19         105           0          2 void std::_Destroy_aux<true>::__destroy<void**>(void**, void**) 
  0.0        0.189        0.189         100           0          2 __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) 
  0.0        0.189        0.189         100           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() 
  0.0        0.189        0.189         100           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) 
  0.0        0.042        0.189           1           1        189 std::vector<void*, std::allocator<void*> >::vector() 
  0.0        0.188        0.188         100           0          2 __gnu_cxx::__enable_if<!(std::__is_scalar<_loop_spec_thread>::__value), void>::__type std::__fill_a<_loop_spec_thread*, _loop_spec_thread>(_loop_spec_thread*, _loop_spec_thread*, _loop_spec_thread const&) 
  0.0        0.187        0.187         100           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.186        0.186         100           0          2 __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::new_allocator() 
  0.0        0.186        0.186         100           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_left(std::_Rb_tree_node_base*) 
  0.0        0.184        0.184         100           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_begin() 
  0.0        0.044        0.182           1           1        182 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree() 
  0.0        0.054        0.182           2           4         91 std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_Vector_base(unsigned int, std::allocator<void* (*)(void*)> const&) 
  0.0        0.049        0.182           1           1        182 std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::vector() 
  0.0        0.177        0.177         100           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_get_Node_allocator() const 
  0.0        0.047        0.176           1           1        176 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree() 
  0.0        0.175        0.175         100           0          2 __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::~new_allocator() 
